# Northern Indian Ocean SST Reconstruction and Oxygen Isotope, Ba/Ca and Geochemistry Data for last 31,000 Years
#-----------------------------------------------------------------------
#               World Data Center for Paleoclimatology, Boulder
#                                   and
#                      NOAA Paleoclimatology Program
#-----------------------------------------------------------------------
# NOTE: Please cite original publication, online resource and date accessed when using this data.
# If there is no publication information, please cite Investigator, title, online resource and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# Online_Resource: http://www.ncdc.noaa.gov/paleo/study/17575
# Online_Resource: http://www1.ncdc.noaa.gov/pub/data/paleo/contributions_by_author/saraswat2013/saraswat2013-sk237gc04.txt
#
# Archive: Paleoceanography
#---------------------------------------
# Contribution_Date
#    Date: 2014-12-15
#---------------------------------------
# Title
#    Study_Name: Northern Indian Ocean SST Reconstruction and Oxygen Isotope, Ba/Ca and Geochemistry Data for last 31,000 Years
#---------------------------------------
# Investigators
#      Investigators: Saraswat, R.; Lea, D.W.; Nigam, R.; Mackensen,  A.; Naik, D.K.
#---------------------------------------
# Description and Notes
#        Description: Centennial scale seawater temperature and runoff record covering the last deglacialtion in the northern Indian Ocean
#          Provided Keywords: Holocene, Younger Dryas, glacial
#---------------------------------------
# Publication
# Authors: Saraswat, R., D.W. Lea, R. Nigam, A. Mackensen, and D.K. Naik
# Published_Date_or_Year: 2013
# Published_Title: Deglaciation in the tropical Indian Ocean driven by interplay between the regional monsoon and global teleconnections
# Journal_Name: Earth and Planetary Science Letters
# Volume: 375
# Issue: 
# Pages: 166-175
# Report Number: 
# DOI: 10.1016/j.epsl.2013.05.022
# Abstract: High resolution climate records of the ice age terminations from monsoon-dominated regions reveal the interplay of regional and global driving forces. Speleothem records from Chinese caves indicate that glacial terminations were interrupted by prominent weak monsoon intervals (WMI), lasting a few thousand years. Deglacial WMIs are interpreted as the result of cold temperature anomalies generated by sea ice feedbacks in the North Atlantic, most prominently during Heinrich Events. Recent modelling results suggest, however, that WMIs reflect changes in the intensity of the Indian rather than the East Asian monsoon. Here we use foraminiferal trace element (Mg/Ca and Ba/Ca) and stable isotope records from a sediment core off the Malabar coast in the southeastern Arabian Sea with centennial-scale resolution to test this hypothesis and to constrain the nature and timing of deglacial climate change in the tropical Indian Ocean. The Malabar deglacial SST record is unique in character and different from other tropical climate records. SST at the Last Glacial Maximum was 2.7±0.5 °C colder than pre-industrial SST. Deglacial warming started at 18.6 (95% CI range 18.8-18.1) kyr BP, within error of the onset of warming at other tropical sites as well as in Antarctica and the Southern Ocean and either coeval with or up to 1 kyr before the atmospheric CO2 rise. Warming took place in two steps separated by an interval of stable SST between 15.7 (16.2-14.9) and 13.2 (13.9-12.0) kyr BP. The d18O-water record and the Ba/Ca record, which is a measure of Indian sub-continent riverine runoff, indicate that the last ice age termination was marked by a prominent weak Indian Monsoon interval interrupted by an intense monsoon phase, as seen in speleothem records and predicted by modelling. A strong correspondence between the timing of the Malabar d18Osw record and the Hulu Cave monsoon record suggests that deglacial d18O changes in both localities dominantly reflect compositional changes in precipitation, likely driven by changes in the North Atlantic.
#---------------------------------------
# Funding_Agency
#    Funding_Agency_Name: Department of Science and Technology, India
#    Grant: 
#---------------------------------------
# Funding_Agency
#    Funding_Agency_Name: Indo-US STF
#    Grant: 
#---------------------------------------
# Site Information
# Site_Name: SK237-GC04
# Location: Northern Indian Ocean
# Country: India
# Northernmost_Latitude: 10.9775
# Southernmost_Latitude: 10.9775
# Easternmost_Longitude: 74.999333
# Westernmost_Longitude: 74.999333
# Elevation: -1245
#---------------------------------------
# Data_Collection
#   Collection_Name: SK237-GC04 Saraswat13
#   First_Year: 31600
#   Last_Year: 120
#   Time_Unit: cal yr BP
#   Core_Length: 287
#   Notes: Raw Data
#---------------------------------------
# Species
#   Species_Name: Globigerinoides ruber
#   Common_Name: G. ruber
#---------------------------------------
# Chronology: 
# 
# Labcode   sample identification used by 14C laboratory   
# depth_top  Depth top of sample interval (cm)  
# depth_bottom  Depth bottom of sample interval (cm)  
# mat.dated   Material Dated  
# 14C.raw  conventional radiocarbon age, years before 1950AD    
# 14C.raw_err   radiocarbon age, standard error   
# datemeth    Dating method  
# reservoir   Reservoir correction  
# delta-R   Deviation from global mean reservoir correction  
# delta-R_err_lo     delta-R standard error down   
# delta-R_err_up   delta-R standard error up   
# calib.14C    Calibrated age  
# calib.14C_1sig_lo  Calibrated age, 1-sigma lower confidence bound    
# calib.14C_1sig_up  Calibrated age, 1-sigma upper confidence bound     
# calib.14C_2sig_lo  Calibrated age, 2-sigma lower confidence bound     
# calib.14C_2sig_up  Calibrated age, 2-sigma upper confidence bound   
# calib_method   Calibration method  
# rejected   Rejected sample  (yes/no)  
# notes  Notes  
# 
# Labcode  depth_top  depth_bottom  mat.dated  14C.raw  14C.raw_err  datemeth  reservoir  delta-R  delta-R_err_lo  delta-R_err_up  calib.14C    calib.14C_2sig_lo  calib.14C_2sig_up  calib_method              rejected   notes  
# UGAMS5378  0  1  Mixed planktic foraminifera   620  25  14C AMS  Marine09  138  64  64  115  0  246  CALIB REV6.0.0  NaN  NaN  
# UGAMS5739  25  26  Mixed planktic foraminifera   2730  30  14C AMS  Marine09  138  64  64  2260  2075  2460  CALIB REV6.0.0  NaN  NaN  
# UGAMS5740  49  50  Mixed planktic foraminifera   6360  30  14C AMS  Marine09  138  64  64  6670  6484  6846  CALIB REV6.0.0  NaN  NaN  
# UGAMS5935  85  86  Mixed planktic foraminifera   9930  30  14C AMS  Marine09  138  64  64  10670  10506  10940  CALIB REV6.0.0  NaN  NaN  
# UGAMS5741  99  100  Mixed planktic foraminifera   9890  30  14C AMS  Marine09  138  64  64  10620  10478  10887  CALIB REV6.0.0  Yes  NaN  
# UGAMS5936  144  145  Mixed planktic foraminifera   12930  30  14C AMS  Marine09  138  64  64  14440  14066  14957  CALIB REV6.0.0  NaN  NaN  
# UGAMS5937  156  157  Mixed planktic foraminifera   13860  40  14C AMS  Marine09  138  64  64  16390  15830  16806  CALIB REV6.0.0  NaN  NaN  
# UGAMS7195  188  189  Mixed planktic foraminifera   15820  40  14C AMS  Marine09  138  64  64  18573  18468  18730  CALIB REV6.0.0  NaN  NaN  
# UGAMS5938  286  289  Mixed planktic foraminifera   28090  80  14C AMS  Marine09  138  64  64  31600  31353  31990  CALIB REV6.0.0  NaN  NaN  
# 
#---------------------------------------
# Variables
# Data variables follow that are preceded by "##" in columns one and two.
# Variables list, one per line, shortname-tab-longname components (9 components: what, material, error, units, seasonality, archive, detail, method, C or N for Character or Numeric data)
## depth_cm  Depth,,,cm ,,,,,N
## age_calkaBP  age,,,calendar kiloyears before present,,,,,N
## Mg/Ca-g.rub-w  Magnesium/Calcium ratio,G. ruber white,,mmol/mol,,Paleoceanography,,Analytical technique: inductively coupled plasma mass spectrometry,N
## sst-Mg/Ca-g.rub-w  sea surface temperature,Mg/Ca G. ruber,,degrees Celsius,,Paleoceanography,Using Dekens '02,,N
## d18Og.rub-w.v  delta 18O,G. ruber white,,per mil VPDB,,Paleoceanography,,Analytical technique: inductively coupled plasma mass spectrometry,N
## Ba/Ca-g-rub-w  Barium/Calcium Ratio,G. ruber white,,µm/m,,Paleoceanography,,Analytical technique: inductively coupled plasma mass spectrometry,N
## d18Osw-g.rub-w.v  delta 18O seawater,G.ruber white,,per mil VPDB,,Paleoceanography,Calculated from d18Oforam - SST contribution,,N
# Data
# Data lines follow (have no #)
# Data line format - tab-delimited text, variable short name as header
# Missing Value: -999
depth_cm	age_calkaBP	Mg/Ca-g.rub-w	sst-Mg/Ca-g.rub-w	d18Og.rub-w.v	Ba/Ca-g-rub-w	d18Osw-g.rub-w.v	
132.5	13.67	4.25	27.59	-1.42	1.28	1.16	
133.5	13.74	4.25	27.58	-1.24	1.21	1.34	
134.5	13.80	4.18	27.40	-1.26	1.13	1.28	
135.5	13.86	4.60	28.47	-1.10	0.90	1.48	
136.5	13.93	4.26	27.61	-1.15	1.02	1.44	
137.5	13.99	4.16	27.37	-1.20	1.05	1.34	
138.5	14.06	4.32	27.78	-1.11	0.97	1.51	
139.5	14.12	4.36	27.87	-1.42	1.13	1.22	
140.5	14.18	4.17	27.38	-1.03	1.02	1.51	
141.5	14.25	4.07	27.11	-1.20	0.97	1.28	
142.5	14.31	4.16	27.35	-1.15	1.00	1.38	
143.5	14.38	4.05	27.07	-0.84	0.88	1.63	
144.5	14.44	4.23	27.55	-1.00	0.93	1.57	
145.5	14.60	4.30	27.71	-0.63	0.80	1.97	
146.5	14.77	4.23	27.53	-0.62	0.77	1.95	
147.5	14.93	4.25	27.60	-0.58	0.76	2.00	
148.5	15.09	4.31	27.75	-0.51	0.69	2.10	
149.5	15.25	4.07	27.11	-0.41	0.73	2.07	
150.5	15.42	4.27	27.64	-0.46	0.76	2.13	
151.5	15.58	4.08	27.15	-0.39	-999	2.10	
152.5	15.74	4.31	27.75	-0.37	0.72	2.24	
153.5	15.90	4.31	27.74	-0.29	0.73	2.32	
154.5	16.07	4.18	27.40	-0.26	0.74	2.28	
155.5	16.23	4.23	27.53	-0.33	0.70	2.23	
156.5	16.39	3.90	26.64	-0.19	0.73	2.19	
157.5	16.46	4.09	27.16	-0.31	0.76	2.18	
158.5	16.53	4.10	27.20	-0.40	0.70	2.10	
159.5	16.59	3.70	26.06	-0.37	0.70	1.89	
160.5	16.66	3.87	26.55	-0.25	0.68	2.11	
161.5	16.73	3.83	26.42	-0.36	0.70	1.98	
162.5	16.80	3.78	26.28	-0.15	0.91	2.16	
163.5	16.87	3.87	26.55	-0.26	0.75	2.10	
164.5	16.94	3.85	26.48	-0.34	0.73	2.00	
165.5	17.00	3.80	26.34	-0.31	0.74	2.01	
166.5	17.07	3.83	26.44	-0.19	0.78	2.16	
167.5	17.14	3.81	26.36	-0.19	0.79	2.14	
168.5	17.21	3.78	26.29	-0.17	0.79	2.14	
169.5	17.28	3.65	25.91	-0.25	0.73	1.98	
170.5	17.34	3.62	25.82	-0.41	0.73	1.80	
171.5	17.41	3.61	25.77	-0.31	0.71	1.89	
172.5	17.48	3.68	25.99	-0.30	0.71	1.95	
173.5	17.55	3.66	25.92	-0.27	0.75	1.97	
174.5	17.62	3.62	25.81	-0.31	0.76	1.90	
175.5	17.68	3.49	25.40	-0.47	0.72	1.66	
176.5	17.75	3.48	25.37	-0.52	0.79	1.60	
177.5	17.82	3.66	25.92	-0.44	0.79	1.79	
178.5	17.89	3.63	25.85	-0.44	0.77	1.78	
179.5	17.96	3.59	25.73	-0.38	0.77	1.81	
180.5	18.03	3.49	25.41	-0.40	0.77	1.73	
181.5	18.09	3.45	25.27	-0.31	0.68	1.79	
182.5	18.16	3.55	25.59	-0.30	0.78	1.87	
183.5	18.23	3.47	25.33	-0.48	0.80	1.63	
184.5	18.30	3.37	25.00	-0.53	0.78	1.51	
185.5	18.37	3.46	25.29	-0.46	0.73	1.64	
186.5	18.43	3.45	25.28	-0.39	0.74	1.71	
187.5	18.50	3.35	24.93	-999	0.76	-999	
188.5	18.57	3.20	24.43	-0.36	0.80	1.56	
189.5	18.70	3.26	24.64	-0.42	0.80	1.55	
190.5	18.84	3.26	24.65	-999	0.87	-999	
191.5	18.97	3.27	24.69	-0.62	0.81	1.36	
192.5	19.10	3.46	25.31	-0.45	0.73	1.65	
193.5	19.23	3.35	24.96	-0.43	0.70	1.60	
194.5	19.37	-999	-999	-0.42	-999	-999	
195.5	19.50	3.51	25.47	-0.39	0.75	1.75	
196.5	19.63	3.50	25.43	-0.45	0.97	1.68	
197.5	19.77	3.32	24.86	-0.44	0.71	1.58	
198.5	19.90	3.59	25.70	-0.41	0.82	1.78	
199.5	20.03	3.51	25.47	-0.54	0.80	1.60	
200.5	20.17	3.57	25.64	-0.54	0.87	1.64	
201.5	20.30	3.42	25.19	-0.51	-999	1.57	
202.5	20.43	3.56	25.64	-999	0.90	-999	
203.5	20.56	3.71	26.09	-0.45	0.84	1.82	
204.5	20.70	3.66	25.92	-0.42	0.80	1.81	
205.5	20.83	3.42	25.17	-0.39	1.11	1.68	
206.5	20.96	3.52	25.51	-0.25	0.81	1.89	
207.5	21.10	3.53	25.54	-0.42	0.77	1.73	
208.5	21.23	3.44	25.23	-0.43	0.83	1.66	
209.5	21.36	3.77	26.25	-0.43	0.81	1.87	
210.5	21.50	3.62	25.82	-0.40	0.72	1.81	
211.5	21.63	3.57	25.66	-0.34	0.76	1.84	
212.5	21.76	3.61	25.78	-0.59	0.86	1.61	
213.5	21.89	3.56	25.62	-0.44	0.77	1.73	
214.5	22.03	3.64	25.88	-0.53	0.71	1.69	
215.5	22.16	3.66	25.92	-0.56	0.95	1.68	
216.5	22.29	3.70	26.04	-0.57	0.84	1.69	
217.5	22.43	3.78	26.30	-0.53	0.79	1.78	
218.5	22.56	3.72	26.10	-0.51	0.80	1.76	
219.5	22.69	3.78	26.29	-0.49	1.09	1.82	
220.5	22.82	3.67	25.97	-0.55	0.81	1.69	
221.5	22.96	3.71	26.09	-0.42	0.80	1.85	
222.5	23.09	3.68	26.00	-0.35	0.77	1.90	
223.5	23.22	3.63	25.84	-0.44	0.72	1.77	
224.5	23.36	3.54	25.57	-0.44	0.69	1.72	
225.5	23.49	3.54	25.57	-0.39	0.76	1.77	
226.5	23.62	3.75	26.21	-0.48	0.86	1.82	
227.5	23.76	3.75	26.21	-0.40	0.76	1.89	
228.5	23.89	3.59	25.73	-0.52	0.74	1.68	
229.5	24.02	3.50	25.43	-0.49	0.74	1.64	
230.5	24.15	3.46	25.31	-0.42	0.72	1.68	
231.5	24.29	3.63	25.84	-0.39	0.69	1.83	
232.5	24.42	3.55	25.58	-0.37	0.73	1.79	
233.5	24.55	3.60	25.76	-0.42	0.81	1.78	
234.5	24.69	3.54	25.56	-0.44	0.73	1.72	
235.5	24.82	3.59	25.72	-0.32	0.73	1.87	
236.5	24.95	3.81	26.38	-0.32	0.72	1.82	
237.5	25.09	3.57	25.65	-0.37	0.76	1.80	
238.5	25.22	3.30	24.78	-0.34	0.73	1.65	
239.5	25.35	3.37	25.01	-0.40	0.72	1.64	
240.5	25.48	3.32	24.83	-0.44	0.76	1.57	
241.5	25.62	3.49	25.39	-0.41	0.81	1.71	
242.5	25.75	3.52	25.48	-0.42	0.75	1.72	
243.5	25.88	3.44	25.24	-0.47	0.75	1.62	
244.5	26.02	3.39	25.08	-0.53	0.72	1.52	
245.5	26.15	3.60	25.76	-0.49	0.76	1.71	
246.5	26.28	3.69	26.01	-0.55	0.75	1.71	
247.5	26.41	3.55	25.58	-0.69	0.73	1.47	
248.5	26.55	3.45	25.27	-0.55	0.77	1.55	
249.5	26.68	3.57	25.66	-0.54	0.92	1.64	
250.5	26.81	3.70	26.06	-0.66	0.74	1.61	
251.5	26.95	3.59	25.71	-0.48	0.81	1.71	
252.5	27.08	3.57	25.67	-0.53	0.78	1.65	
253.5	27.21	3.75	26.20	-0.73	0.77	1.56	
254.5	27.35	3.75	26.19	-0.60	0.85	1.69	
255.5	27.48	3.83	26.44	-0.63	0.82	1.71	
256.5	27.61	3.70	26.05	-999	0.75	-999	
257.5	27.74	3.73	26.14	-999	0.77	-999	
258.5	27.88	3.78	26.29	-0.69	0.79	1.62	
259.5	28.01	3.92	26.70	-0.67	0.85	1.72	
260.5	28.14	3.69	26.02	-0.51	0.99	1.75	
261.5	28.28	3.79	26.32	-0.54	0.79	1.77	
262.5	28.41	3.54	25.55	-0.57	0.77	1.59	
263.5	28.54	3.63	25.83	-0.62	0.77	1.60	
264.5	28.67	3.54	25.55	-999	0.80	-999	
265.5	28.81	3.68	25.99	-0.82	0.81	1.43	
266.5	28.94	3.95	26.78	-0.72	0.90	1.70	
267.5	29.07	3.73	26.15	-0.54	0.85	1.74	
268.5	29.21	3.75	26.21	-0.52	0.85	1.77	
269.5	29.34	3.76	26.24	-0.57	0.77	1.73	
270.5	29.47	3.84	26.46	-0.42	0.79	1.93	
271.5	29.61	3.52	25.50	-0.48	0.71	1.67	
272.5	29.74	3.66	25.93	-0.55	0.72	1.68	
273.5	29.87	3.76	26.24	-0.53	0.81	1.77	
274.5	30.00	3.72	26.12	-0.74	0.77	1.53	
275.5	30.14	-999	-999	-0.55	-999	-999	
276.5	30.27	3.68	25.99	-0.59	0.78	1.66	
277.5	30.40	3.62	25.81	-0.70	0.96	1.51	
278.5	30.54	3.68	25.98	-0.73	0.81	1.52	
279.5	30.67	3.60	25.76	-0.78	0.78	1.42	
280.5	30.80	3.34	24.92	-0.58	0.89	1.72	
281.5	30.94	3.74	26.16	-0.60	1.00	1.68	
282.5	31.07	3.58	25.69	-0.59	0.79	1.60	
283.5	31.20	3.56	25.61	-0.71	0.75	1.46	
284.5	31.33	-999	-999	-0.63	-999	-999	
285.5	31.47	3.59	25.73	-0.59	0.73	1.60	
286.5	31.60	3.84	26.46	-0.70	0.87	1.64	
